# Pathway	La100_cat_Abundance	La101_cat_Abundance	La102_cat_Abundance	La103_cat_Abundance	La104_cat_Abundance	La105_cat_Abundance	La106_cat_Abundance	La107_cat_Abundance	La108_cat_Abundance	La109_cat_Abundance	La110_cat_Abundance	La111_cat_Abundance	La112_cat_Abundance	La113_cat_Abundance	La114_cat_Abundance	La115_cat_Abundance	La116_cat_Abundance	La117_cat_Abundance	La118_cat_Abundance	La119_cat_Abundance	La120_cat_Abundance	La121_cat_Abundance	La122_cat_Abundance	La123_cat_Abundance	La124_cat_Abundance	La34_cat_Abundance	La35_cat_Abundance	La36_cat_Abundance	La37_cat_Abundance	La38_cat_Abundance	La39_cat_Abundance	La40_cat_Abundance	La41_cat_Abundance	La42_cat_Abundance	La43_cat_Abundance	La44_cat_Abundance	La46_cat_Abundance	La47_cat_Abundance	La48_cat_Abundance	La49_cat_Abundance	La51_cat_Abundance	La52_cat_Abundance	La53_cat_Abundance	La55_cat_Abundance	La56_cat_Abundance	La57_cat_Abundance	La58_cat_Abundance	La59_cat_Abundance	La60_cat_Abundance	La61_cat_Abundance	La62_cat_Abundance	La63_cat_Abundance	La64_cat_Abundance	La65_cat_Abundance	La66_cat_Abundance	La67_cat_Abundance	La69_cat_Abundance	La70_cat_Abundance	La74_cat_Abundance	La75_cat_Abundance	La76_cat_Abundance	La78_cat_Abundance	La79_cat_Abundance	La80_cat_Abundance	La81_cat_Abundance	La82_cat_Abundance	La83_cat_Abundance	La84_cat_Abundance	La85_cat_Abundance	La86_cat_Abundance	La87_cat_Abundance	La88_cat_Abundance	La90_cat_Abundance	La91_cat_Abundance	La92_cat_Abundance	La93_cat_Abundance	La94_cat_Abundance	La95_cat_Abundance	La96_cat_Abundance	La97_cat_Abundance	La99_cat_Abundance	Lasse20_cat_Abundance	Lasse25_cat_Abundance	Lasse9_cat_Abundance
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Prevotella.s__Prevotella_intermedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.9395124554	0	0	38.8993405226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9336510224	87.7872975687	0	0	0	0	0	0	0	0	0	0	0	26.9688214920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7715151471	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Selenomonas.s__Selenomonas_sputigena	0	0	0	0	0	0	0	0	0	0	328.2528373607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.4204709499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095.7792359351	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Solobacterium.s__Solobacterium_moorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2335031777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3752629447	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	11.6361174720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	72.4294898342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	0	0	0	20.5529812009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	37.6442477785	0	10.1219828553	67.5692841486	15.3856067320	212.5751560575	1495.1436336437	59.0841777729	78.2462068647	79.7992027490	580.5104080121	114.6669280553	475.1971195138	7.5493315803	21.3516200037	15.4221118805	20.6769015852	232.5678238225	125.8375683860	29.5416978418	58.9063971975	18.7522676480	21.2986288871	0	21.7505286029	66.4243364041	47.2882658064	0	23.7993644785	49.8971667622	106.8075158472	109.1477626263	126.7573144589	7.1603098746	88.1135657295	34.2784067694	114.0398480890	58.3296673419	83.9423436295	9.3500109084	54.0951820121	75.5911551294	9.6792094159	71.9773695751	38.3054824683	50.4166190737	18.4498335376	149.1854419149	33.7179346022	9.0840304490	0	7.0880420836	8.9726644850	434.9275747332	15.5912322555	10.1794742118	0	304.5998072807	17.0784285051	118.0694320032	104.9859788816	14.2907328491	8.9864972930	47.1702461022	0	12.8546920475	85.3600791904	31.7993819734	98.8089981027	27.2035003933	9.2771656149	0	0	0	13.8715809015	0	12.2052652695	11.4192218941	2357.0012499825	201.2509290829	43.7210653896	9.2074420535	0	51.5517711614
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0063359055	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2730767094	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Escherichia.s__Escherichia_coli	0	48.1295594881	0	0	0	56.8931781226	1535.0966989844	110.0903729840	188.0135165486	0	0	0	0	0	0	0	0	126.7257183566	55.8223234763	0	0	0	0	0	0	0	0	0	48.0921190675	0	0	0	286.3007580722	0	0	0	0	0	0	0	0	0	0	0	0	699.4490726296	0	0	0	32.6233663639	0	0	0	116.2142701761	0	0	0	0	0	0	0	0	0	48.5103643981	0	0	0	0	0	12.7238997938	0	0	0	0	0	0	0	0	0	55.3066388955	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	334.0152859690	0	0	0	0	0	0	0	0	0	0	0	3.9705298451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	0	0	6.5696851955	0	0	68.0235142697	211.4172683656	26.9708806102	45.1623556345	16.2695162475	80.5957156563	15.1771834031	14.4580683948	0	0	0	0	36.9293351478	29.4805224765	0	0	21.0188590244	37.1049456794	0	0	0	0	0	12.4499046878	10.4846425703	0	0	23.7934433958	0	0	0	0	19.4540653060	37.4310776510	0	0	0	8.5683197730	0	0	8.3752021893	0	9.2171153499	0	0	0	0	0	59.8347092892	0	0	0	23.5750702852	0	48.1956305532	11.4089557377	10.5702822629	10.0528553052	43.7611525829	0	0	24.4041284175	9.9211090544	35.0272150218	0	0	0	0	0	9.2346823291	0	0	0	35.5117915460	80.0354666695	19.7971115443	0	0	9.6568693459
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7817832891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5237795937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8039988373	0	0	0	0	0
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8810820019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0801024763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	0	0	0	0	0	0	11.4382878394	0	0	0	46.0148253686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411.3889071372	0	0	0	0	0
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)|g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.7271344437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)|unclassified	0	0	0	0	0	0	3.4734267592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6305: superpathway of putrescine biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	73.9241119594	0	18.4122834725	9.4618568894	0	0	0	0	0	0	0	12.4855773189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6305: superpathway of putrescine biosynthesis|unclassified	14.9410100889	0	0	6.7872876707	0	30.6651728829	72.3553792160	8.1112501807	0	24.8071121185	12.8988138255	11.3613916034	52.2884496235	0	0	7.7859159652	0	20.7949478949	11.4883978225	0	0	0	0	0	0	0	7.3730474069	0	0	0	8.0489154882	38.4329007386	0	0	16.7731526023	8.8381623961	0	12.5068414973	14.9812110298	9.9079497952	34.7305349491	11.1808619506	0	21.3144605696	9.4247394940	0	5.5137282942	7.0284266955	0	7.1393341037	0	0	0	88.8005799359	0	0	0	0	0	0	7.6742563025	5.8663577373	0	0	0	7.0524090988	0	0	14.2726100780	0	0	0	0	0	0	0	0	0	94.4644355337	17.6364782600	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	0	0	0	29.4190196503	0	0	90.2503154282	4.3351033441	5.2980646863	9.0645505372	22.9786744253	0	49.2259321313	7.9273712603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.6176704646	0	0	9.2699098230	37.8610935348	0	13.0852998686	0	0	10.8118798363	0	0	0	6.3625150433	10.8393678273	0	0	0	7.2210873407	5.0880497338	0	0	0	40.2745772065	0	3.8716443427	0	0	0	21.3047776468	11.3730896675	0	0	0	0	0	0	0	13.7109279378	0	0	0	0	0	0	0	0	0	51.4573266832	0	0	0	10.6254048711	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	0	0	0	23.7369261798	0	0	73.9517599111	7.9830851979	8.7821599723	11.0260458734	28.2396497023	0	35.3630255213	0	0	0	1.6968325792	0	0	0	0	0	0	0	0	0	0	0	0	0	103.4970676718	0	0	12.6169755900	30.7359255083	0	11.2920408652	0	0	14.2190524635	0	0	0	5.6042660507	14.0865988556	0	0	0	9.3702208417	18.4849487291	0	0	0	32.3232258591	0	3.2277485052	0	0	0	15.3780847795	11.8234223632	0	0	0	0	0	0	0	17.5218080413	0	0	0	0	0	0	0	0	0	34.8332323471	0	0	0	44.2489609266	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8901912191	0	0	0	0	0	0	0	0	0	0	0	0	16.7436768923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Dorea.s__Dorea_formicigenerans	0	0	0	0	0	0	53.5584630894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5190076406	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	257.4424339973	0	0	0	0	0	0	0	0	0	0	15.2108769922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7117105271	0	0	0	0	0	0	0	0	0	0	0	0	15.1306141002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0	23.1330694817	0	0	0	0	0	20.1659873552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1096829510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.4727866201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8101621534	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_hwasookii	0	0	0	0	0	0	0	0	0	0	34.7086459142	0	0	0	0	0	0	0	0	0	0	0	9.2550057177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4967177564	0	0	0	0	1.4474467626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3631417947	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	100.8692533100	0	0	0	0	0	0	0	0	0	0	0	15.9362055566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6964942462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3590361663	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	18.0670115774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Mitsuokella.s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0226637600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0758588041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Selenomonas.s__Selenomonas_sputigena	0	0	0	0	0	0	0	0	0	0	370.2376394863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Streptococcus.s__Streptococcus_anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6080050342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Streptococcus.s__Streptococcus_anginosus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4027396712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Streptococcus.s__Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0	9.1020807300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	12.2879284229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	34.9396645573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	0	0	0	40.2731854715	0	0	1379.4485202133	11.2177160771	11.0128507029	17.8559693144	152.2163066244	21.1702330222	136.8921815605	0	16.2994203706	8.0808226501	10.4818059216	50.2553175698	40.7343686449	0	10.1698229738	0	0	0	8.7297484198	0	0	0	21.0450648280	0	201.2926670437	74.2875877018	49.3443424773	0	158.6337728992	31.5522256343	8.0852957627	15.1540302370	0	0	24.4384212732	44.3249465497	0	43.5914708366	0	15.1496495266	29.1662461316	18.6645813801	5.1663014380	8.9552106069	0	0	0	150.6863670787	0	11.9371904974	0	54.3660232431	0	61.6387697298	20.5131389784	0	0	14.8356601292	0	0	34.9947944879	11.7190756208	82.2529581489	0	0	0	0	0	0	0	0	0	853.6555490168	90.2757800278	35.0204164320	0	0	58.7604714459
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2746001713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0873921199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9114573638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6328: L-lysine degradation X|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3583084443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9341644989	0	10.0354887977	0	0	0	0	0	0	0	12.4541617791	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	98.0934839117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7879239918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	12.4531231875	0	0	0	0	0	390.5223384123	11.1098601024	0	0	0	20.7972022768	68.8559843506	0	0	0	0	14.3582678375	0	14.7050414042	0	0	0	9.9895054343	0	0	0	0	0	0	0	0	32.5161636125	0	0	0	0	16.8599400159	0	0	0	0	0	0	0	13.3436577264	12.0494991785	0	0	0	10.0343965587	0	0	87.1480655827	0	0	10.5235202738	41.4692404427	20.3631485123	26.2303472763	18.3200010982	0	0	14.1369899913	0	0	23.3568124769	0	63.6106493846	0	0	0	0	0	0	0	0	0	546.5215383681	35.4595018333	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8551310491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0291944816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4825761344	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.9296259569	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	50.8952085634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.1173364098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.8814198402	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	15.4159715452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.9974240916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Blautia.s__Blautia_obeum	0	0	0	0	0	0	33.1214093677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4431493547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5469705460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
